species,carbon,number_nzfmtb_ca,names,cs_flux,growth,theta_rank,growthability
Pseudomonas asiatica,Cellobiose,56.0,L-Arogenate;DADP C10H12N5O9P2;3-Phospho-D-glyceroyl phosphate;D-Lysine;D-Glucose 6-phosphate;3-Phospho-D-glycerate;Acetaldehyde;Adenosine;D-Ribose;Myo-Inositol;Sedoheptulose 7-phosphate;3 Oxopentanoyl CoA;6-Amino-2-oxohexanoate;O-Acetyl-L-serine;Uracil;D-Fructose;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Citrate;3-Hydroxypentoyl-CoA;Isocitrate;DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Propanoyl-CoA;Alpha D-glucose;Reduced thioredoxin;1D-myo-Inositol 1-phosphate;L-Glutamate 5-semialdehyde;Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;Cytosine;Malonate semialdehyde;(R)-Glycerate;DGDP C10H12N5O10P2;D-Galactose;Octanoyl-CoA (n-C8:0CoA);O-Phospho-L-serine;Menaquinone 8;3-Ocopentanoyl-CoA;D-Xylulose 5-phosphate;Flavin adenine dinucleotide reduced;Reduced glutathione;2-Inosose;CDP C9H12N3O11P2;O-Succinyl-L-homoserine;Trans-Oct-2-enoyl-CoA;L-Glutamate 5-phosphate;2-Hydroxy-3-oxopropanoate;Cis-Aconitate;Oxidized thioredoxin;Cytidine;D-Glycerate 2-phosphate;Oxidized glutathione,8.0,1.1441923948869133,10,1
Pseudomonas asiatica,Serine,47.0,L-Arogenate;DADP C10H12N5O9P2;D-Lysine;D-Glucose 6-phosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine;Adenosine;D-Ribose;Myo-Inositol;Sedoheptulose 7-phosphate;3 Oxopentanoyl CoA;6-Amino-2-oxohexanoate;O-Acetyl-L-serine;Uracil;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Citrate;3-Hydroxypentoyl-CoA;Isocitrate;DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Propanoyl-CoA;1D-myo-Inositol 1-phosphate;L-Glutamate 5-semialdehyde;Cytosine;Malonate semialdehyde;(R)-Glycerate;DGDP C10H12N5O10P2;D-Galactose;Octanoyl-CoA (n-C8:0CoA);Menaquinone 8;3-Ocopentanoyl-CoA;D-Xylulose 5-phosphate;Flavin adenine dinucleotide reduced;Reduced glutathione;2-Inosose;CDP C9H12N3O11P2;Trans-Oct-2-enoyl-CoA;L-Glutamate 5-phosphate;2-Hydroxy-3-oxopropanoate;Cis-Aconitate;Cytidine;D-Cysteine;D-Glycerate 2-phosphate;Oxidized glutathione,8.0,0.7764318218705196,11,1
Pseudomonas asiatica,Isoleucine,95.0,2-Deoxy-D-ribose 1-phosphate;DADP C10H12N5O9P2;(S)-3-Hydroxyhexanoyl-CoA;D-Lysine;D-Glucose 6-phosphate;DGMP C10H12N5O7P;3 oxo  5Z  dodedecenyl CoA;Myo-Inositol;Dodecanoate (n-C12:0);Glycerol 3-phosphate;Guanine;Malonyl-[acyl-carrier protein];Glutaredoxin (reduced);Cis tetradec 5 enoyl CoATetradecenoyl CoA  n C141d5CoA;Malonate semialdehyde;(S)-3-Hydroxybutanoyl-CoA;DGDP C10H12N5O10P2;3 oxo  9Z  octadecenyl CoA;3-Oxododecanoyl-CoA;Butanoyl-CoA;S  3 hydroxy  7Z  hexadecenyl CoA;Stearoyl-CoA (n-C18:0CoA);Decanoate (n-C10:0);Dodecanoyl-ACP (n-C12:0ACP);3-Oxohexanoyl-CoA;Adenosine;6-Amino-2-oxohexanoate;Trans cis octadeca 2 9 dienoyl CoA;3-Oxodecanoyl-CoA;Trans cis dodedeca 2 5 dienoyl CoA;Guanosine;Carbonic acid;Acetoacetyl-CoA;O-Phospho-L-serine;Menaquinone 8;Deoxyinosine;Trans-Octadec-2-enoyl-CoA;1-decanoyl-CoA;Trans-Hex-2-enoyl-CoA;Reduced glutathione;CDP C9H12N3O11P2;Acyl carrier protein;Octadecenoyl-CoA (n-C18:1CoA);D-Glycerate 2-phosphate;Malonyl CoA C24H33N7O19P3S;L-Arogenate;(S)-3-Hydroxyoctanoyl-CoA;Trans cis tetradeca 2 7 dienoyl CoA;D-Ribose;Cis dodedec 5 enoyl CoA;DITP(4-);Trans-Dec-2-enoyl-CoA;Trans-Dodec-2-enoyl-CoA;Crotonoyl-CoA;DUDP C9H11N2O11P2;S-Adenosyl-L-homocysteine;Trans cis tetradeca 2 5 dienoyl CoA;Tetradecenoyl-CoA (n-C14:1CoA);Cis dodedec 3 enoyl CoAdodedecenoyl CoA  n C121d3CoA;DIMP C10H12N4O7P;(S)-3-Hydroxydecanoyl-CoA;S  3 hydroxy  5Z  dodedecenyl CoA;L-Glutamate 5-phosphate;Cis hexadec 7 enoyl CoA;Oxidized glutathione;Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1);Deoxyguanosine;3 oxo  5Z  tetradecenyl CoA;Tetradecenoate (n-C14:1);3-hydroxy-(5Z)-dodecenoyl-CoA;Glutaredoxin (oxidized);Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Trans cis hexadeca 2 7 dienoyl CoA;Reduced thioredoxin;1D-myo-Inositol 1-phosphate;L-Glutamate 5-semialdehyde;L-Cystathionine;3-Phosphohydroxypyruvate;Hypoxanthine;Octadecanoate (n-C18:0);Octanoyl-CoA (n-C8:0CoA);(S)-3-Hydroxydodecanoyl-CoA;3 oxo  7Z  hexadecenyl CoA;2-Oxo-3-hydroxyisovalerate;Flavin adenine dinucleotide reduced;2-Inosose;S  3 hydroxy  9Z  octadecenyl CoA;Trans-Oct-2-enoyl-CoA;3 oxo  7Z  tetradecenyl CoA;(R)-3-hydroxy-cis-myristol-7-eoyl-CoA;3-Oxooctanoyl-CoA;Oxidized thioredoxin;Decanoyl-CoA (n-C10:0CoA);Hexanoyl-CoA (n-C6:0CoA),8.0,1.1735596341452248,12,1
Pseudomonas asiatica,Sorbitol,50.0,"L-Arogenate;DADP C10H12N5O9P2;N-Formyl-L-glutamate;DUTP C9H11N2O14P3;D-Lysine;3-Phospho-D-glyceroyl phosphate;3-Phospho-D-glycerate;Acetaldehyde;Adenosine;3-Methylbutanoic acid;D-Ribose;5,6-dihydrouracil;Isovaleryl-CoA;Ubiquinol-8;6-Amino-2-oxohexanoate;O-Acetyl-L-serine;Uracil;Methanesulfonate;Glutaredoxin (oxidized);N-Carbamoyl-beta-alanine;Glutaredoxin (reduced);Carbonic acid;DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;4-Imidazolone-5-propanoate;S-Adenosyl-L-homocysteine;Reduced thioredoxin;L-Glutamate 5-semialdehyde;Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;Formaldehyde;Uridine;Reduced FMN;(R)-Glycerate;DGDP C10H12N5O10P2;O-Phospho-L-serine;Menaquinone 8;Urocanate C6H5N2O2;Ubiquinone-8;Methanethiol CH4S;Reduced glutathione;N-Formimidoyl-L-glutamate;CDP C9H12N3O11P2;L-Glutamate 5-phosphate;3'-Phosphoadenylyl sulfate;2 Hydroxy 3 oxopropanoate C3H3O4;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate;Oxidized glutathione",8.0,1.1125594864392208,13,1
Pseudomonas asiatica,Uridine,34.0,"L-Arogenate;DADP C10H12N5O9P2;3-Phospho-D-glyceroyl phosphate;D-Lysine;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;Adenosine;5,6-dihydrouracil;3 Oxopentanoyl CoA;6-Amino-2-oxohexanoate;Ferricytochrome c C42H52FeN8O6S2;Glutaredoxin (oxidized);N-Carbamoyl-beta-alanine;Glutaredoxin (reduced);Carbonic acid;3-Hydroxypentoyl-CoA;DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;S-Adenosyl-L-homocysteine;Propanoyl-CoA;L-Glutamate 5-semialdehyde;L-Cystathionine;Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;Malonate semialdehyde;DGDP C10H12N5O10P2;O-Phospho-L-serine;3-Ocopentanoyl-CoA;Reduced glutathione;CDP C9H12N3O11P2;L-Glutamate 5-phosphate;D-Glycerate 2-phosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,0.9118571777616639,14,1
Pseudomonas asiatica,Raffinose,,,8.0,0.0,15,0
Pseudomonas delhiensis,Succinate,48.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;2-Oxobutanoate;(S)-Dihydroorotate;DCDP C9H12N3O10P2;Acetyl phosphate;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;Butyrate (n-C4:0);Glyoxylate;D-phenylalanine;Ornithine;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);Carbonic acid;Citrate;Carbamoyl phosphate;Isocitrate;DUDP C9H11N2O11P2;3-Oxoadipyl-CoA;3-(4-Hydroxyphenyl)pyruvate;4-Hydroxybenzaldehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;Acetyl-adenylate;Malonate semialdehyde;(R)-Glycerate;DGDP C10H12N5O10P2;Acetoacetyl-CoA;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;Flavin adenine dinucleotide reduced;5,10-Methenyltetrahydrofolate;Reduced glutathione;4-Carboxymuconolactone;4-Hydroxybenzoate;Butanoyl-CoA;5-Oxo-4,5-dihydrofuran-2-acetate;N-Carbamoyl-L-aspartate;2 Hydroxy 3 oxopropanoate C3H3O4;Oxidized thioredoxin;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,0.8477984658102893,0,1
Pseudomonas delhiensis,Alanine,59.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;2-Deoxy-D-ribose 1-phosphate;L-Arogenate;(S)-Dihydroorotate;2-Oxobutanoate;DADP C10H12N5O9P2;N-Formyl-L-glutamate;DUTP C9H11N2O14P3;DCDP C9H12N3O10P2;Acetaldehyde;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;Glyoxylate;Ubiquinol-8;Guanine;Deoxyadenosine;Ornithine;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;Guanosine;3-Oxoadipate;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Citrate;Carbamoyl phosphate;Isocitrate;DUDP C9H11N2O11P2;3-Oxoadipyl-CoA;4-Imidazolone-5-propanoate;3-(4-Hydroxyphenyl)pyruvate;4-Hydroxybenzaldehyde;Adenine;DAMP C10H12N5O6P;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;(R)-Glycerate;DGDP C10H12N5O10P2;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;Urocanate C6H5N2O2;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;N-Formimidoyl-L-glutamate;2-Deoxy-D-ribose 5-phosphate;4-Carboxymuconolactone;4-Hydroxybenzoate;5-Oxo-4,5-dihydrofuran-2-acetate;2-Hydroxy-3-oxopropanoate;N-Carbamoyl-L-aspartate;Oxidized thioredoxin;Oxidized glutathione;Hydroxypyruvate;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Alpha-D-Ribose 1-phosphate",8.0,1.104545604743522,1,1
Pseudomonas delhiensis,Glutamine,35.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;(S)-Dihydroorotate;2-Oxobutanoate;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;Acetaldehyde;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;Ornithine;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Carbamoyl phosphate;DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;3-Oxoadipyl-CoA;4-Hydroxybenzaldehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;DGDP C10H12N5O10P2;L Ornithine C5H13N2O2;Reduced glutathione;4-Carboxymuconolactone;4-Hydroxybenzoate;5-Oxo-4,5-dihydrofuran-2-acetate;N-Carbamoyl-L-aspartate;Oxidized thioredoxin;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,0.9702568746302761,2,1
Pseudomonas delhiensis,Proline,44.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;L-Arogenate;N2-Acetyl-L-ornithine;(S)-Dihydroorotate;DCDP C9H12N3O10P2;N-Acetyl-L-glutamate 5-semialdehyde;1-Pyrroline-5-carboxylate;Acetaldehyde;Propenoyl-CoA;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Carbamoyl phosphate;DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;3-Oxoadipyl-CoA;4-Hydroxybenzaldehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;3-Phosphohydroxypyruvate;(R)-Glycerate;O-Phospho-L-serine;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;Flavin adenine dinucleotide reduced;Reduced glutathione;4-Carboxymuconolactone;4-Hydroxybenzoate;N-Acetyl-L-glutamyl 5-phosphate;5-Oxo-4,5-dihydrofuran-2-acetate;N-Carbamoyl-L-aspartate;2 Hydroxy 3 oxopropanoate C3H3O4;Oxidized thioredoxin;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,1.4670544670496495,3,1
Pseudomonas delhiensis,Acetate,40.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;(S)-Dihydroorotate;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Choline C5H14NO;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Carbamoyl phosphate;DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;3-Oxoadipyl-CoA;4-Hydroxybenzaldehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;Methylglyoxal;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);L-Cystathionine;3-Phosphohydroxypyruvate;D-Lactate;O-Phospho-L-serine;L Ornithine C5H13N2O2;Reduced glutathione;4-Carboxymuconolactone;4-Hydroxybenzoate;5-Oxo-4,5-dihydrofuran-2-acetate;N-Carbamoyl-L-aspartate;Oxidized thioredoxin;(R)-S-Lactoylglutathione;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,0.9669120162261508,4,1
Pseudomonas delhiensis,Mannitol,75.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;2-Oxobutanoate;(S)-Dihydroorotate;4-Hydroxy-2-oxopentanoate;DADP C10H12N5O9P2;D-Glucose 6-phosphate;DUTP C9H11N2O14P3;N-Formyl-L-glutamate;DCDP C9H12N3O10P2;3-Phospho-D-glycerate;Choline C5H14NO;Acetaldehyde;6-phospho-D-glucono-1,5-lactone;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;Palmitoyl-CoA (n-C16:0CoA);Glycerol 3-phosphate;Glyoxylate;Methylisocitrate;2-Methylbutanoyl-CoA;Ubiquinol-8;GMP C10H12N5O8P;Trans-Dec-2-enoyl-CoA;3-Oxoadipate;Cis-2-Methylaconitate;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Citrate;Carbamoyl phosphate;Decanoyl CoA C31H50N7O17P3S;2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0);Isocitrate;DUDP C9H11N2O11P2;3-Oxoadipyl-CoA;4-Imidazolone-5-propanoate;3-(4-Hydroxyphenyl)pyruvate;4-Hydroxybenzaldehyde;2-Hydroxymuconate semialdehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Propanoyl-CoA;Reduced thioredoxin;D-Glycerate 2-phosphate;Phosphatidylglycerol (dihexadecanoyl, n-C16:0);Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;Catechol;(S)-3-Hydroxy-2-methylbutyryl-CoA;6-Phospho-D-gluconate;2-Methylcitrate;O-Phospho-L-serine;3-Oxododecanoyl-CoA;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;Urocanate C6H5N2O2;Flavin adenine dinucleotide reduced;Trans-2-Methylbut-2-enoyl-CoA;Ubiquinone-8;Reduced glutathione;N-Formimidoyl-L-glutamate;4-Carboxymuconolactone;4-Hydroxybenzoate;2-Oxopent-4-enoate;Hexadecanoate (n-C16:0);5-Oxo-4,5-dihydrofuran-2-acetate;N-Carbamoyl-L-aspartate;Oxidized thioredoxin;Oxidized glutathione;D-Fructose 1,6-bisphosphate;Decanoyl-CoA (n-C10:0CoA);2-(alpha-Hydroxyethyl)thiamine diphosphate;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;2-Methyl-3-acetoacetyl-CoA",8.0,1.1126001918521775,5,1
Pseudomonas delhiensis,Citrate,43.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;(S)-Dihydroorotate;2-Oxobutanoate;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Acetaldehyde;(R)-3-Hydroxybutanoate;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;Palmitoyl-CoA (n-C16:0CoA);Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);Carbonic acid;Carbamoyl phosphate;2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0);DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;3-Oxoadipyl-CoA;4-Hydroxybenzaldehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Phosphatidylglycerol (dihexadecanoyl, n-C16:0);Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;L Ornithine C5H13N2O2;Reduced glutathione;4-Carboxymuconolactone;4-Hydroxybenzoate;Hexadecanoate (n-C16:0);5-Oxo-4,5-dihydrofuran-2-acetate;N-Carbamoyl-L-aspartate;Oxidized thioredoxin;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,0.749737419145474,6,1
Pseudomonas delhiensis,Glucose,55.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;2-Oxobutanoate;(S)-Dihydroorotate;N-Formyl-L-glutamate;DCDP C9H12N3O10P2;D-Glucose 6-phosphate;DUTP C9H11N2O14P3;Acetaldehyde;Sedoheptulose 7-phosphate;Palmitoyl-CoA (n-C16:0CoA);Butyrate (n-C4:0);Glyoxylate;Ubiquinol-8;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Acetoacetate;L-Allo-threonine;Glutaredoxin (reduced);Carbonic acid;Carbamoyl phosphate;2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0);DUDP C9H11N2O11P2;3-(4-Hydroxyphenyl)pyruvate;3-Oxoadipyl-CoA;4-Imidazolone-5-propanoate;4-Hydroxybenzaldehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;D-Glycerate 2-phosphate;Phosphatidylglycerol (dihexadecanoyl, n-C16:0);Beta D glucose 6 phosphate C6H11O9P;Acetoacetyl-CoA;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;Urocanate C6H5N2O2;L-2-Amino-3-oxobutanoate;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;N-Formimidoyl-L-glutamate;4-Carboxymuconolactone;4-Hydroxybenzoate;Butanoyl-CoA;Hexadecanoate (n-C16:0);5-Oxo-4,5-dihydrofuran-2-acetate;N-Carbamoyl-L-aspartate;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,1.0924306481782484,7,1
Pseudomonas delhiensis,Ribose,56.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;(S)-Dihydroorotate;2-Oxobutanoate;N-Formyl-L-glutamate;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;Acetaldehyde;Trans-Tetradec-2-enoyl-CoA;Hydroxy ethyl Thiamin diphosphate;Glyoxylate;Ubiquinol-8;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Glutaredoxin (reduced);D-Serine;Carbonic acid;Citrate;Carbamoyl phosphate;Isocitrate;DUDP C9H11N2O11P2;3-Oxoadipyl-CoA;4-Imidazolone-5-propanoate;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Adenine;4-Hydroxybenzaldehyde;Cis,cis-Butadiene-1,2,4-tricarboxylate;Propanoyl-CoA;Reduced thioredoxin;D-Glycerate 2-phosphate;Beta D glucose 6 phosphate C6H11O9P;Malonate semialdehyde;(R)-Glycerate;Tetradecanoyl-CoA (n-C14:0CoA);L Ornithine C5H13N2O2;Urocanate C6H5N2O2;Flavin adenine dinucleotide reduced;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;N-Formimidoyl-L-glutamate;4-Carboxymuconolactone;4-Hydroxybenzoate;5-Oxo-4,5-dihydrofuran-2-acetate;2-Hydroxy-3-oxopropanoate;N-Carbamoyl-L-aspartate;Oxidized thioredoxin;Hydroxypyruvate;D-Fructose 1,6-bisphosphate;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",8.0,1.0924306481782518,8,1
Pseudomonas delhiensis,Glycerol,102.0,"2-Deoxy-D-ribose 1-phosphate;4-Hydroxy-2-oxopentanoate;DUTP C9H11N2O14P3;Acetaldehyde;Hydroxy ethyl Thiamin diphosphate;Glycerol 3-phosphate;Glyoxylate;S-Adenosylmethioninamine;Cis-2-Methylaconitate;N-Carbamoyl-beta-alanine;Glutaredoxin (reduced);Spermidine;3-Oxoadipyl-CoA;Adenine;Propionyladenylate;Succinic semialdehyde;Gamma-glutamyl-gamma-butyraldehyde;Malonate semialdehyde;Gamma glutamyl beta Aminopropion aldehyde;Uridine;2-Methylcitrate;Gamma glutamyl diaminopropane;2-Deoxy-D-ribose 5-phosphate;Butanoyl-CoA;2-Oxopent-4-enoate;5,6-Dihydrothymine;N-Carbamoyl-L-aspartate;2-(alpha-Hydroxyethyl)thiamine diphosphate;(R)-S-Lactoylglutathione;Alpha-D-Ribose 1-phosphate;3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;Methylisocitrate;Gamma-glutamyl-gamma aminobutyric acid;Carbonic acid;Isocitrate;Propanoyl-CoA;(S)-Methylmalonate semialdehyde;Methylglyoxal;D-Lactate;(R)-Glycerate;O-Phospho-L-serine;5-Methylthio-5-deoxy-D-ribulose 1-phosphate;L Ornithine C5H13N2O2;D-Glyceraldehyde;Reduced glutathione;Gamma glutamyl spermidine;5-Oxo-4,5-dihydrofuran-2-acetate;2-Hydroxy-3-oxopropanoate;D-Glycerate 2-phosphate;Gamma glutamyl gamma beta Aminopropionate;L-Arogenate;2-Oxobutanoate;(S)-Dihydroorotate;3-Phospho-D-glyceroyl phosphate;Propenoyl-CoA;5,6-dihydrouracil;Ubiquinol-8;2,3-diketo-5-methylthio-1-phosphopentane;Ornithine;4-Aminobutanoate;Citrate;5-Methylthio-5-deoxy-D-ribose 1-phosphate;Crotonoyl-CoA;DUDP C9H11N2O11P2;Cis,cis-Butadiene-1,2,4-tricarboxylate;Putrescine;Thymidine C10H14N2O5;Catechol;D-Xylulose 5-phosphate;Ubiquinone-8;Xanthine;Thymine C5H6N2O2;1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one;Hydroxypyruvate;Carbamoyl phosphate;Oxidized glutathione;DCDP C9H12N3O10P2;2-keto-4-methylthiobutyrate;3-Ureidoisobutyrate;3-Phospho-D-glycerate;5-Methylthioadenosine;Uracil;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;4-Hydroxybenzaldehyde;Reduced thioredoxin;L-Cystathionine;3-Phosphohydroxypyruvate;Hypoxanthine;Flavin adenine dinucleotide reduced;1 3 Diaminopropane C3H12N2;5,10-Methenyltetrahydrofolate;L-3-Amino-isobutanoate;4-Carboxymuconolactone;4-Hydroxybenzoate;Oxidized thioredoxin;2-Hydroxymuconate semialdehyde;D-Fructose 1,6-bisphosphate",8.0,1.1004124758301441,9,1
